        G117      0.3809      7206.6     3039.48     15172.6
          G4      0.2497     9558.37     4031.37       20124
        W383      0.1794     3295.23     1389.81     6937.71
        G173      0.2847     6881.22     2902.25     14487.6
       W1044      0.1454     2521.75     1063.58     5309.24
         G58      0.2805     4239.47     1788.05     8925.68
        W603      0.1731     5091.02      2147.2     10718.5
        G162      0.2986     5029.06     2121.07     10588.1
        G116      0.2826     6962.69     2936.61     14659.1
        W976      0.1475     4371.43     1843.71     9203.52
        G336      0.3195      3997.7     1686.08     8416.68
        G780      0.3673     3730.91     1573.56     7854.98
        G149      0.1961     12448.7      5250.4     26209.2
         G79      0.2538      7095.2     2992.49     14938.1
        W267      0.1989     4387.62     1850.54      9237.6
        W303      0.1618     4799.05     2024.06     10103.8
        G115      0.2737     6923.66     2920.15     14576.9
        G361       0.381     6279.38     2648.41     13220.5
        W584       0.209     2162.14     911.913     4552.13
         G88      0.2258     8279.06      3491.8     17430.6
         G63      0.3961     8853.01     3733.88       18639
        G692       0.375     3823.31     1612.53     8049.51
        G421      0.3388     11235.3     4738.62     23654.5
        G240      0.2056     7520.61     3171.92     15833.7
        G138      0.2346     10649.7     4491.64     22421.6
        G104      0.2323     6767.53      2854.3     14248.2
        G174      0.1846     7572.32     3193.73     15942.6
        G662      0.3844      5769.7     2433.45     12147.4
        G792      0.4123     4350.59     1834.92     9159.64
        G538      0.1667     8232.52     3472.17     17332.6
        G111      0.2428     6596.07     2781.98     13887.2
         G59      0.2686     9955.26     4198.76     20959.6
         G71      0.2151     7746.96     3267.38     16310.3
        W290      0.1802     4171.63     1759.44     8782.87
        G145      0.2332     7519.01     3171.24     15830.4
       W1121      0.1531     4482.32     1890.48     9436.98
        G100      0.2921     8178.32     3449.31     17218.5
         W91      0.2233      1342.4     566.175     2826.26
       W1058      0.1455     6479.15     2732.67     13641.1
        G696      0.2975     9271.64     3910.44     19520.3
        W606      0.1762     3842.61     1620.67     8090.16
        G833       0.308     4630.53     1952.99     9749.03
         G97      0.1792     10755.8     4536.39       22645
         G81      0.3059     5964.65     2515.67     12557.9
        W751      0.1782     4112.69     1734.58     8658.77
        G741      0.4079     6907.92     2913.51     14543.8
        W495      0.2361     3589.62     1513.97     7557.51
        W318      0.1968     3170.72     1337.29     6675.56
        G205      0.2011     9831.08     4146.39     20698.2
        W230      0.1058     7457.65     3145.36     15701.2
        G766      0.4283     8220.63     3467.16     17307.6
        W158      0.2267     2965.12     1250.58     6242.71
        W314        0.18     3891.37     1641.24     8192.82
         W44      0.1803     4700.48     1982.49      9896.3
        G132      0.3255     8987.72     3790.69     18922.6
       W1078       0.145     4885.29     2060.43     10285.4
        W164      0.4316     2636.53     1111.99      5550.9
        W819       0.151      6984.3     2945.72     14704.6
        W719      0.1608     4982.03     2101.24     10489.1
        W227      0.1722     4943.47     2084.98     10407.9
        G180      0.2306     5838.62     2462.51     12292.5
        W836      0.2034     3204.31     1351.46      6746.3
        G129      0.3977     5002.62     2109.92     10532.4
        W208      0.1709      4822.2     2033.83     10152.6
         G20      0.2857     8045.12     3393.14       16938
        W277      0.1979        2646     1115.99     5570.84
        W600       0.223      2783.6     1174.02     5860.54
        G688      0.1529     9646.54     4068.56     20309.6
        W185      0.2024     4588.35      1935.2     9660.22
        W276      0.2415     4310.36     1817.95     9074.95
         G93       0.374     6575.23     2773.19     13843.3
        G128       0.295     6856.11     2891.66     14434.7
        G385      0.3138     6829.68     2880.51     14379.1
        G166      0.3171     8515.58     3591.56     17928.5
        G108      0.2647     6556.37     2765.24     13803.6
        G686      0.2203     7152.32     3016.58     15058.3
         G84      0.2137     12514.6     5278.19     26347.9
        W462      0.2671     1958.05     825.834     4122.44
        W232      0.1917     4304.84     1815.62     9063.32
        G105      0.2823     10323.7     4354.18     21735.4
       W1131      0.1923     3681.99     1552.93        7752
        W386      0.1873     2345.26     989.146     4937.67
         G86      0.3143     6944.11     2928.77       14620
        W371      0.2095     3536.51     1491.57      7445.7
        G302      0.3961      4697.1     1981.07     9889.19
        W788      0.1401     6932.18     2923.74     14594.9
        G605      0.2207     8800.75     3711.83     18528.9
         G46      0.2536     8704.65      3671.3     18326.6
       W1142      0.1432     4808.74     2028.15     10124.2
        G244      0.3505     5435.85     2292.64     11444.5
         G62      0.2186     12492.2     5268.74     26300.8
        W582      0.1805     5391.89      2274.1       11352
        W775      0.1528     6134.64     2587.37     12915.8
        G124      0.4193     5316.83     2242.44     11193.9
        G123      0.3239     7040.42     2969.39     14822.7
        W733      0.1806      5011.4     2113.63     10550.9
        G655       0.181     11640.2     4909.43     24507.1
        G268      0.2699     2116.09     892.491     4455.18
        W535      0.2245     2315.49      976.59     4874.99
         G19      0.1828     8219.41     3466.64       17305
        G110      0.1303     10771.8     4543.16     22678.8
         G95      0.2064     8701.23     3669.86     18319.4
        W951      0.1456     6966.11     2938.05     14666.3
        W627      0.2246     4029.64     1699.55     8483.92
         G16      0.1355           0           0           0
        W248      0.1413     5510.32     2324.05     11601.3
        G274      0.4662     5025.65     2119.64     10580.9
         G52      0.3891     6021.76     2539.76     12678.1
        G782      0.4148      5231.1     2206.28     11013.4
        W140      0.2159     2944.65     1241.94      6199.6
        G114      0.2547     10104.9     4261.89     21274.7
        W798      0.2057     2628.18     1108.47     5533.31
        W795      0.1584     5888.37      2483.5     12397.2
        G736      0.4052     4935.97     2081.81     10392.1
        W104      0.1477     3555.76     1499.69     7486.23
         G43      0.2465     8501.62     3585.67     17899.1
        W685      0.1903     2325.83     980.951     4896.76
        G755      0.3436     6553.55     2764.05     13797.7
        W279      0.1744     2662.63        1123     5605.85
        G545      0.2987     7378.07      3111.8     15533.6
        W538      0.1886     3222.36     1359.07      6784.3
        G103      0.1838     10821.4     4564.08     22783.2
        W531      0.1958     4630.74     1953.08     9749.48
        G760       0.386     2583.18     1089.49     5438.58
        G689      0.2318     10956.7     4621.14     23068.1
        G130      0.3026      7246.1     3056.14     15255.8
         G31      0.3087      6213.9      2620.8     13082.6
        G171      0.2693     7616.63     3212.41     16035.9
         G66      0.1791     12070.2     5090.78     25412.4
        G330      0.1483     10836.1     4570.27     22814.1
         G55      0.2777     5344.12     2253.96     11251.4
        G235      0.2009      7514.3     3169.26     15820.5
       W1030       0.173     2505.09     1056.55     5274.16
        W677       0.151     5286.27     2229.55     11129.6
         G17      0.1896     12077.3     5093.76     25427.3
        G152      0.3702      4730.7     1995.24     9959.92
        G175      0.2789     8062.52     3400.48     16974.7
        W808      0.1767      2055.7     867.018     4328.03
        W361      0.1898     3425.83     1444.89     7212.68
       W1067      0.1542     4268.91     1800.47     8987.67
        W398      0.1748      4383.2     1848.67     9228.31
        G540      0.1884     5216.82     2200.26     10983.4
        W667      0.1651     3208.46     1353.21     6755.03
         G29       0.254     11918.8     5026.93     25093.7
         G68      0.2621     7412.06     3126.13     15605.2
        W987      0.1445     3007.88     1268.61     6332.72
        W905      0.1614     2841.22     1198.32     5981.84
        G477      0.2279     7059.08     2977.26     14862.1
        G386       0.271     581.642     245.315     1224.58
         G89      0.3277     8967.25     3782.05     18879.5
        W250      0.1537     4738.87     1998.68     9977.12
        W502      0.2114     959.211      404.56      2019.5
        G695      0.3496     8205.05     3460.59     17274.7
        W821      0.1443     5800.69     2446.52     12212.7
        G633      0.2812     5446.38     2297.08     11466.7
        G331      0.2791     8107.59     3419.49     17069.6
        G862      0.3093     7197.77     3035.75       15154
        G140      0.2963      7487.5     3157.95       15764
        W359      0.1772     4845.17     2043.52     10200.9
        W871      0.1653     1983.01     836.362     4174.99
         G70      0.1866     11244.5     4742.53       23674
         W10      0.2021     1961.55     827.308      4129.8
        W444      0.2128     4079.29     1720.49     8588.45
         G18      0.2502     10079.3     4251.07     21220.7
        G417      0.2515     6858.58      2892.7     14439.9
        G210       0.189     6234.58     2629.51     13126.2
        W446      0.1783      5367.2     2263.69       11300
        W671      0.1935     3850.17     1623.86     8106.06
         G21      0.2237     9254.36     3903.15     19483.9
        W169      0.1656     3467.76     1462.58     7300.96
        W689      0.2026      4230.1      1784.1     8905.96
         G40      0.1415     11857.1     5000.89     24963.7
        W618      0.1977     4376.38      1845.8     9213.95
       W1150      0.1531     1198.01     505.275     2522.26
        G769       0.426     5606.99     2364.82     11804.8
         W85      0.2353     1730.94     730.048     3644.29
        W127      0.1971     2142.15     903.481     4510.04
        G154      0.2717     11307.7     4769.19     23807.1
        G395      0.4256      5377.4     2267.99     11321.5
        G120      0.3583     7923.76     3341.95     16682.5
        G215      0.2122     8500.84     3585.34     17897.5
        W224      0.1913     4307.53     1816.76     9068.98
        G808      0.4827     5600.65     2362.15     11791.5
         G74      0.1147     11298.4     4765.25     23787.4
         G34      0.4327     1928.23     813.255     4059.65
        G357      0.2014     9279.65     3913.82     19537.2
        W678      0.1745      4112.4     1734.46     8658.16
        G112      0.3427     6125.83     2583.65     12897.2
         G85      0.3054        8247     3478.28     17363.1
        W455      0.2914     1528.76     644.774     3218.62
        G740      0.4035     4952.01     2088.58     10425.9
        G364      0.3609     4818.57     2032.29     10144.9
        G418       0.251     6980.15     2943.97     14695.9
        W486      0.2273     3177.81     1340.28     6690.49
        W438      0.2112     5045.78     2128.13     10623.3
         G30        0.25     10861.5     4580.99     22867.6
        G299      0.2922     7582.74     3198.12     15964.5
        W101      0.1773      4333.2     1827.59     9123.04
        G170      0.2988     4620.48     1948.75     9727.86
         W97      0.2272     3811.32     1607.47     8024.28
         G61        0.25     7658.16     3229.93     16123.3
         W86      0.2976     769.789     324.669      1620.7
        W904      0.1718     2974.16     1254.39     6261.73
        W442      0.1749     3025.66     1276.11     6370.17
        G243      0.1925     8146.13     3435.74     17150.7
        G134      0.3384     4854.01     2047.24     10219.5
        W900      0.1794     5052.86     2131.11     10638.2
        W487      0.2186     3281.35     1383.95     6908.49
        G794      0.3901     4624.08     1950.27     9735.44
        G804      0.3345     7252.92     3059.02     15270.2
        G752      0.3765     5249.77     2214.16     11052.8
         G10      0.2447       10428     4398.16       21955
        W810      0.1746     4895.02     2064.54     10305.9
        W411      0.2462     2909.46      1227.1     6125.52
        G148      0.2419     7110.02     2998.74     14969.3
        G801      0.4051     7183.36     3029.68     15123.7
        G822      0.3227      5197.4     2192.07     10942.5
        G774      0.4399     6395.48     2697.38     13464.9
        W399      0.1811     2504.27     1056.21     5272.45
         W70      0.1835     3131.65     1320.81     6593.31
         G54        0.25     4576.37     1930.14     9634.99
         G60      0.2637     8966.61     3781.79     18878.1
        G137      0.3047     7127.67     3006.19     15006.5
        G301      0.3386     8025.94     3385.05     16897.7
        W886      0.1625     4668.96     1969.19     9829.93
        W626      0.2881     1805.83     761.634     3801.97
         G35      0.3409     9282.72     3915.11     19543.6
         G64      0.2536     10987.6     4634.18     23133.2
        G133      0.3058     5633.75     2376.11     11861.2
        G396       0.324     7235.47     3051.65     15233.4
        G147      0.3178     6930.04     2922.84     14590.4
        G366      0.3762     5486.38     2313.95     11550.9
        W445      0.2046     4198.13     1770.62     8838.65
        W151      0.2398     2061.25     869.358     4339.71
        G541      0.3249     6757.78     2850.18     14227.7
          G7      0.3176     6971.05     2940.13     14676.7
         G75      0.2948      7925.3      3342.6     16685.8
        W738      0.1603     4266.56     1799.48     8982.72
        W212      0.1839     4479.35     1889.23     9430.74
        G238      0.2298     8539.22     3601.53     17978.3
        G246      0.2581     7827.74     3301.46     16480.4
        G211        0.25     3536.59      1491.6     7445.86
        W372      0.2073     2434.91     1026.96     5126.42
        G297      0.1436     10820.4     4563.66     22781.1
         G37      0.2933     7698.32     3246.87     16207.9
         G36      0.3883     6068.34      2559.4     12776.2
         G92      0.2621     8231.91     3471.92     17331.3
        W717      0.1467     8324.25     3510.86     17525.7
        W906      0.1572     2854.39     1203.88     6009.57
        W607      0.1923      4635.3        1955     9759.07
        G625      0.1537     11698.4     4933.97     24629.6
        G106      0.2589     8448.08     3563.09     17786.4
       W1063      0.1427      4565.6      1925.6     9612.31
        G878      0.4102     4997.34     2107.69     10521.3
        W934      0.1524     5254.85      2216.3     11063.5
        W188      0.1886     2738.77     1155.11     5766.14
        W489       0.212     2443.32      1030.5     5144.12
        G160      0.2401     7120.38     3003.11     14991.1
        W449      0.1947     3378.74     1425.03     7113.53
        G775        0.25     141.306     59.5977     297.503
        W532       0.205     2979.39      1256.6     6272.74
         W63      0.2213     3732.29     1574.14      7857.9
        G271      0.4179     6778.75     2859.03     14271.9
        G764      0.4427     2869.82     1210.38     6042.05
        G840      0.5101     4205.33     1773.66     8853.83
       W1069      0.1459     6169.41     2602.03       12989
        W351      0.1925     2126.54     896.898     4477.18
        G209      0.2243     6699.34     2825.53     14104.6
         G65      0.1678     11870.8     5006.68     24992.6
        G207      0.1426     10146.1     4279.23     21361.3
        G797       0.389     4794.98     2022.35     10095.3
        G765      0.3927     5866.81     2474.41     12351.9
        G508      0.1988     6506.15     2744.05     13697.9
        G208      0.2034     6244.78     2633.82     13147.6
        G575      0.3565     6136.73     2588.25     12920.1
        W283      0.1871      3017.7     1272.75      6353.4
        G574      0.2879     9732.03     4104.61     20489.6
         G76      0.1557       11250     4744.85     23685.6
         W90      0.2314      2312.6     975.368     4868.89
        G506       0.173     12395.2     5227.85     26096.7
        G216      0.2741     4508.17     1901.38      9491.4
        G415      0.1407     11309.8     4770.05     23811.4
        W632      0.3536      2134.9     900.424     4494.78
         G24      0.2912     9655.82     4072.47     20329.2
        G206      0.3079     8532.75      3598.8     17964.7
        W598      0.2999     2009.05     847.343     4229.81
        W792       0.166     2956.74     1247.05     6225.07
        G722       0.379     6495.81     2739.69     13676.2
        G182      0.3396      5769.8     2433.49     12147.6
        G269       0.131     7141.05     3011.83     15034.6
        G791      0.3731     4286.51     1807.89     9024.73
        W214       0.162     4554.36     1920.86     9588.65
        W806      0.2113     4995.42     2106.88     10517.3
        G416      0.1733     9904.43     4177.32     20852.6
        W241      0.1894     2640.95     1113.85      5560.2
        W348      0.1862     3889.93     1640.63     8189.77
         G50       0.222     11102.4      4682.6     23374.8
        W157      0.2225     2720.76     1147.52     5728.24
        W155      0.2228     3852.08     1624.66     8110.09
        G163      0.3097      7182.6     3029.36     15122.1
        G139      0.3024     5378.48     2268.45     11323.7
        W346      0.1809     5043.01     2126.96     10617.5
       W1052      0.1542     4528.31     1909.87     9533.81
        G184      0.2795     8084.29     3409.66     17020.5
         W58      0.2028     5004.15     2110.57     10535.6
        G814      0.4211     3439.95     1450.84      7242.4
        W498      0.2041     4092.76     1726.18     8616.82
        G889      0.3208     6909.38     2914.12     14546.9
        W500      0.2122     2896.95     1221.83     6099.18
        G743      0.4278     5119.36     2159.16     10778.2
        W764      0.1871     3025.48     1276.03     6369.78
        W326       0.214     3223.85      1359.7     6787.43
       W1036      0.1481     5362.27     2261.61     11289.6
        G746      0.3072     5577.88     2352.55     11743.6
        G566      0.1653       11202     4724.59     23584.5
        W323       0.229     2884.05     1216.39     6072.02
       W1004      0.1507     7050.98     2973.84       14845
        W799      0.1861     2847.75     1201.07     5995.59
        W602      0.1793     2149.14     906.428     4524.75
        G842      0.4464     6576.56     2773.75     13846.2
        G449      0.2011     8054.74     3397.19     16958.3
         G32      0.3087     9356.79     3946.35     19699.6
        W474      0.1747     4047.45     1707.06     8521.41
        G723      0.3259      6576.7     2773.81     13846.4
        G151      0.2497     10656.8     4494.64     22436.6
        G236      0.2285      4466.8     1883.93     9404.31
        W643      0.1664      6674.8     2815.19       14053
        G890      0.3598     5921.05     2497.28     12466.1
        G388      0.2452     9074.62     3827.34     19105.5
        G119      0.4417     4577.17     1930.48     9636.68
        G239      0.2083     6966.41     2938.18     14666.9
       W1097      0.1547     3754.75     1583.61     7905.17
        W883      0.1427     4643.37      1958.4     9776.06
        W834      0.1757     2335.34     984.959     4916.77
        G800      0.4688     4714.37     1988.35     9925.54
         G80      0.2374     6879.58     2901.55     14484.1
        W636      0.2584     1379.24     581.713     2903.83
        G567      0.2033     7788.83     3285.04     16398.4
        W490      0.2218     1815.45     765.691     3822.22
        W755      0.1353     2861.18     1206.74     6023.87
         G51      0.1923      7811.7     3294.69     16446.6
        G596      0.2394     9443.62     3982.97     19882.4
        G150      0.2764     8583.84     3620.35     18072.2
        W536      0.2132     2800.14     1180.99     5895.35
        W925      0.1578     2237.79     943.817     4711.39
        G716      0.1322     12153.4     5125.84     25587.5
        G237      0.2324     3612.12     1523.46     7604.89
        W264      0.1675     4152.92     1751.55     8743.47
        G863        0.19     7180.85     3028.62     15118.4
        W548      0.1755     4230.78     1784.39      8907.4
        W960      0.1552     4972.02     2097.01       10468
        G267      0.2262     5792.73     2443.16     12195.9
        W114      0.2117      2982.3     1257.82     6278.86
        G272      0.3375      5973.5      2519.4     12576.5
        W737      0.1609     4473.74     1886.86     9418.92
        G273      0.2972     5301.39     2235.93     11161.4
        G295      0.2203     9040.06     3812.76     19032.8
        G727      0.3917     4978.66     2099.82       10482
        G177      0.2376     5184.93     2186.81     10916.2
        G815      0.5033     5963.42     2515.15     12555.3
        G828      0.3103     3472.32      1464.5     7310.54
        G511      0.2982     6266.57     2643.01     13193.5
        G656      0.2084     6790.08     2863.81     14295.7
        G355       0.221     8510.83     3589.56     17918.5
        G777      0.4498     3299.01      1391.4     6945.68
        G600      0.2289     4604.91     1942.18     9695.08
        W463      0.2412     2854.44      1203.9     6009.68
        G306      0.4056     4419.47     1863.97     9304.67
         W72      0.2726     2094.16     883.238     4408.99
        W229      0.1695     4602.66     1941.23     9690.34
         W21      0.1723     3283.51     1384.86     6913.03
        G296      0.2064     8851.67     3733.31     18636.1
        G304      0.4278     3172.08     1337.87     6678.43
        W197      0.1663     4764.72     2009.58     10031.5
        G305      0.3932     5258.28     2217.75     11070.7
        W255      0.1504     4031.18      1700.2     8487.17
        G536      0.2328     8594.64      3624.9       18095
        W633       0.292     2043.01     861.667     4301.31
        G837      0.4334     7770.26     3277.21     16359.3
        W521      0.1856     3977.63     1677.62     8374.42
        W549      0.1667     3918.33     1652.61     8249.58
        G725      0.3043     7004.65      2954.3     14747.4
        W261      0.1814     3124.32     1317.72     6577.88
        G333      0.4553     5834.61     2460.82     12284.1
        G781      0.3974     7692.39     3244.37     16195.4
        W770      0.1901     2339.67     986.787      4925.9
        G329      0.1724     8872.84     3742.24     18680.7
         W38      0.2888     2138.61     901.985     4502.58
        G864      0.3258     9546.15     4026.21     20098.3
        G146        0.13     12325.2      5198.3     25949.1
        G334      0.4516     4521.75     1907.11     9519.99
        W199      0.3819     1707.88      720.32     3595.73
         W28      0.1611     2991.56     1261.73     6298.37
        W563      0.4228           0           0           0
       W1026      0.1437     5945.11     2507.43     12516.7
        W637      0.1707     4128.82     1741.38     8692.73
        G153      0.3057     5537.16     2335.37     11657.8
        G544       0.275     6092.55     2569.61     12827.1
        W746      0.1634     5233.75      2207.4       11019
        W316      0.1717     3332.38     1405.47     7015.92
         G42      0.2498     7929.11     3344.21     16693.8
        W527      0.1144           0           0           0
       W1153      0.1431     5685.63     2397.99     11970.4
        G632      0.2947     10051.2     4239.21     21161.5
        W293      0.1483     3641.84     1535.99     7667.46
        G483      0.4923     3426.04     1444.98     7213.12
       W1156      0.1301     6486.37     2735.71     13656.3
         G96      0.2631     7651.32     3227.05     16108.9
        G328       0.174     7377.75     3111.66       15533
        G360      0.1986     7210.93      3041.3     15181.7
        W242      0.1998     4813.31     2030.08     10133.8
        W750       0.152     4137.18     1744.91     8710.33
        G363      0.3402      2978.8     1256.35     6271.52
        G365      0.3653     5201.13     2193.64     10950.3
        W680       0.144     5822.18     2455.58     12257.9
        G270      0.1422     10126.5     4270.99     21320.1
        G159      0.2776      6966.5     2938.21     14667.1
        W846      0.1398     6030.36     2543.38     12696.2
         G48      0.1758     13655.1     5759.22     28749.2
        G275      0.3778      4923.6     2076.59       10366
        W620      0.2043     4118.79     1737.15     8671.62
        G167      0.3529     9212.27      3885.4     19395.3
         G82      0.1508     13534.6     5708.41     28495.6
        G389      0.1595     7380.74     3112.93     15539.3
        G569      0.2245     6907.24     2913.22     14542.4
        G362      0.4936      5642.5      2379.8     11879.6
        G300      0.2609     6682.07     2818.25     14068.3
        G758      0.4416     7353.76     3101.55     15482.5
        W328        0.15     4187.15     1765.99     8815.54
         G41      0.1774     10800.4     4555.23       22739
        W686      0.1581     3217.25     1356.92     6773.53
        W899      0.1568      4579.1      1931.3     9640.75
        G823      0.2891     4523.63      1907.9     9523.96
        G661      0.4417     5798.73     2445.69     12208.5
        W726      0.1401     3790.02     1598.49     7979.43
        G824      0.3425     3558.84     1500.99      7492.7
         G47      0.2718      8386.4     3537.08     17656.6
         W43      0.1784     5723.18     2413.83     12049.5
        G825      0.4396     2074.12      874.79     4366.82
        G826      0.3889     5173.12     2181.83     10891.4
         W13      0.2108     3308.17     1395.26     6964.96
        W745      0.1556     4431.14     1868.89     9329.24
        G827      0.3698     6162.58     2599.15     12974.6
         W25      0.1884     3869.41     1631.97     8146.58
        G829      0.3174     7975.69     3363.85     16791.9
        G830      0.3742     8460.05     3568.14     17811.6
        W357      0.2102     3823.29     1612.52     8049.48
        W736      0.1878      4263.7     1798.27     8976.71
        G832      0.4149      3522.9     1485.83     7417.04
        G834      0.3889     6974.64     2941.65     14684.3
        G835      0.4272     3913.96     1650.76     8240.36
        W937      0.1561     5838.85     2462.61       12293
        W368       0.163      5481.7     2311.98     11541.1
        G836      0.4443     5289.43     2230.89     11136.3
        G838      0.4453     4085.79     1723.24     8602.15
         G11      0.2275     11018.7      4647.3     23198.6
        W404      0.1967     3641.03     1535.65     7665.76
        G839      0.3864     3142.48     1325.38     6616.11
        G841      0.4464     4444.46     1874.51     9357.29
        G843      0.4464     4931.15     2079.78     10381.9
       W1038      0.1558     4895.69     2064.82     10307.3
        W353       0.167     3181.02     1341.64     6697.25
        W947      0.1358     6921.22     2919.12     14571.8
        G242      0.3542     6402.72     2700.43     13480.2
        W483      0.1813     5556.08     2343.35     11697.7
        W700      0.2047      1655.7     698.312     3485.87
        G850      0.4029     5567.33      2348.1     11721.4
        G851      0.3391      5095.4     2149.05     10727.7
        G631      0.2779     6675.71     2815.57     14054.9
        W211      0.1972     5620.65     2370.58     11833.6
        W136       0.157     5438.33     2293.69     11449.8
        W519      0.2165     3166.72     1335.61     6667.16
        G852      0.3805     4855.58     2047.91     10222.8
        W239      0.1515     3934.07     1659.25     8282.71
        W694       0.208      2411.1     1016.91     5076.28
        W774       0.157      6301.2     2657.62     13266.4
        G855      0.3524     6090.06     2568.56     12821.9
        G636      0.3159      6037.8     2546.52     12711.9
        W520      0.2101     4162.01     1755.38     8762.62
        W528      0.2273           0           0           0
        G857      0.3883      7224.9      3047.2     15211.2
        G858      0.1978     9046.18     3815.35     19045.6
        G859      0.2774     7280.29     3070.56     15327.8
         G53      0.1808     8693.75      3666.7     18303.6
        W280      0.1612     3295.44      1389.9     6938.15
        G860      0.3445     5995.89     2528.85     12623.6
       W1012      0.1636     6803.24     2869.36     14323.4
        W384      0.1863     3836.53     1618.11     8077.36
        W305       0.129     4852.71     2046.69     10216.8
        G865      0.2994     2986.04      1259.4     6286.74
       W1072      0.1455      6467.3     2727.67     13616.1
        W480      0.2118      3035.5     1280.26     6390.87
        G868      0.4303      4168.3     1758.03     8775.85
        W597      0.1804           0           0           0
        W103      0.1691     4938.89     2083.04     10398.2
        G871      0.3906     9036.11      3811.1     19024.5
       W1061      0.1587     1787.33     753.832     3763.02
        W282       0.177     4157.39     1753.43     8752.88
        W516      0.2207     2130.04     898.371     4484.53
        G751      0.4463      5378.3     2268.37     11323.4
        W704      0.1673     1556.44     656.449      3276.9
        G872      0.3906     7094.98      2992.4     14937.6
         G23      0.4368     1508.64      636.29     3176.26
        W676      0.1734     4260.07     1796.74     8969.06
        G873      0.3472     5732.93     2417.94       12070
        G874      0.4464     6709.06     2829.63     14125.1
        G875      0.3233     6178.11      2605.7     13007.3
        W149       0.281     1911.78     806.318     4025.02
        G881      0.3422     5988.38     2525.68     12607.8
        W614      0.2185     3763.74     1587.41     7924.11
        G118       0.356     5338.53      2251.6     11239.6
        G882      0.3636     6086.52     2567.07     12814.4
        G883      0.3861     3866.64     1630.81     8140.75
        G885       0.323     7932.34     3345.57     16700.6
        W186      0.1662     2867.62     1209.46     6037.43
        G887      0.3465     6695.95      2824.1     14097.5
        W997       0.169      3745.3     1579.63     7885.28
        G891      0.4421     5679.67     2395.48     11957.9
        G892      0.3047     8845.95      3730.9     18624.1
        G894      0.2905     6199.67     2614.79     13052.7
       W1074      0.1614     4728.38     1994.26     9955.04
        G896      0.3988      1780.9     751.119     3749.47
         W52       0.135     6291.72     2653.62     13246.5
       W1029      0.1389     5070.05     2138.36     10674.4
        W556      0.2901     1337.34     564.041     2815.61
        G897      0.4073      5726.5     2415.23     12056.5
        G899      0.4166     5573.86     2350.85     11735.1
        G900      0.3333     2.67852      1.1297     5.63929
        W505      0.1867     4206.66     1774.21     8856.62
        W217      0.1776     3044.83      1284.2     6410.52
        G627      0.1772     9536.78     4022.26     20078.5
        W508      0.1946     3231.22     1362.81     6802.94
        W811      0.1812     4307.39      1816.7     9068.69
        W416      0.1932     3657.12     1542.44     7699.63
        G576      0.3566     4776.52     2014.56     10056.4
         G94      0.2994     6053.73     2553.24     12745.4
       W1077      0.1384     5481.53     2311.91     11540.7
        W731      0.2676      2427.9        1024     5111.65
        W408      0.1411     7338.07     3094.93     15449.4
        W268      0.1916     2659.83     1121.82     5599.95
        G634      0.1572     6791.11     2864.24     14297.9
        W478      0.1955     3849.13     1623.42     8103.88
        W577      0.1681     6821.13      2876.9     14361.1
         W75      0.2077      4924.5     2076.97     10367.9
        G326      0.2269     6705.23     2828.02     14117.1
        W139      0.2076      2441.9     1029.91     5141.14
        G886      0.3442      4079.2     1720.46     8588.27
        W147      0.1995     1667.68     703.367      3511.1
       W1127      0.1525     5729.47     2416.48     12062.7
        W235      0.2147      4071.6     1717.25     8572.27
       W1047      0.1553     4999.66     2108.67     10526.2
        W422      0.2476     3397.27     1432.85     7152.55
        W152        0.19     4458.74     1880.53     9387.34
        W200      0.2408     1639.42     691.446      3451.6
        W252      0.1951     3037.16     1280.96     6394.37
       W1122      0.1659     4046.12      1706.5     8518.61
          G3      0.3328       12308     5191.05     25912.9
         G25      0.1722     10123.5     4269.74     21313.9
        W930      0.1588     2838.76     1197.28     5976.66
        W202      0.1935     2462.37     1038.54     5184.22
        W373      0.1733     3926.34     1655.99     8266.44
        G665      0.3082     6066.02     2558.42     12771.3
         W24      0.2044     2788.41     1176.05     5870.67
        W109       0.176     3985.28     1680.85     8390.53
        W893      0.1496     4688.59     1977.48     9871.27
       W1098      0.1735     2438.83     1028.61     5134.66
         G27      0.2314     6091.29     2569.08     12824.5
        W129      0.2046     4923.14      2076.4     10365.1
        W354      0.1885     3858.57      1627.4     8123.76
        G819      0.4512     4509.61     1901.99     9494.45
        W431       0.154     6468.13     2728.02     13617.9
        W507      0.1838     4195.96      1769.7     8834.09
       W1002      0.1477     5891.09     2484.65       12403
        W251      0.1744     2714.24     1144.77     5714.52
        W703      0.1831     3503.81     1477.78     7376.85
          W2      0.1678     3310.11     1396.08     6969.04
        G179        0.26     6106.52     2575.51     12856.5
          W3      0.2498     3047.38     1285.27     6415.89
         W62      0.1335     5097.34     2149.87     10731.8
        G879      0.3949     6620.55      2792.3     13938.8
          W4      0.3215     3378.41     1424.89     7112.84
        W524      0.2177     3575.26     1507.91     7527.27
          W5      0.2048     4187.69     1766.21     8816.67
          W6      0.2667     753.154     317.653     1585.68
        W257      0.1705     5039.24     2125.37     10609.5
          W9      0.1992      1404.1     592.196     2956.15
        G847      0.4087     2254.01      950.66     4745.55
         W74       0.216     3909.67     1648.95     8231.34
        W146      0.2394     2453.87     1034.95     5166.33
         W12      0.2361     2166.73     913.846     4561.78
        G212      0.3135     8301.62     3501.32     17478.1
