#  it lists all the configuration for HyCal modules
#  type 0 -> lead-glass, type 1 -> lead-tungstate
#  geometry and tdc can also be calculated in the program
#  id  crate  slot  chan   TDC      type  size       x       y  HV crate  slot  chan
  G738     5    15    46    59         0  38.2    90.8   367.4         5     2    20
  G766     5    15    47    59         0  38.2    14.4   405.6         5     2    25
  G736     5    15    48    59         0  38.2    14.4   367.4         5     2    10
  G737     5    15    49    59         0  38.2    52.6   367.4         5     2    15
 W1141     5    15    50    34         1  20.5   30.75  338.25         5     2    24
 W1142     5    15    51    34         1  20.5   51.25  338.25         5     2     5
 W1108     5    15    52    34         1  20.5   51.25  317.75         5     2    14
 W1140     5    15    53    34         1  20.5   10.25  338.25         5     2    19
 W1106     5    15    54    34         1  20.5   10.25  317.75         5     2     4
 W1107     5    15    55    34         1  20.5   30.75  317.75         5     2     9
 W1073     5    15    56    34         1  20.5   30.75  297.25         5     2    23
 W1074     5    15    57    34         1  20.5   51.25  297.25         5     2    28
 W1039     5    15    58    34         1  20.5   30.75  276.75         5     2    13
 W1072     5    15    59    34         1  20.5   10.25  297.25         5     2    18
 W1005     5    15    60    34         1  20.5   30.75  256.25         5     2     3
 W1038     5    15    61    34         1  20.5   10.25  276.75         5     2     8
  W971     5    15    62    34         1  20.5   30.75  235.75         2    12    21
 W1004     5    15    63    34         1  20.5   10.25  256.25         2    12    26
  W153     5    13     0     3         1  20.5  -10.25 -256.25         2    14    47
  W186     5    13     1     3         1  20.5  -30.75 -235.75         2    14    41
  W119     5    13     2     3         1  20.5  -10.25 -276.75         2    14    37
  W152     5    13     3     3         1  20.5  -30.75 -256.25         2    14    42
   W85     5    13     4     3         1  20.5  -10.25 -297.25         2    14    27
  W118     5    13     5     3         1  20.5  -30.75 -276.75         2    14    32
   W83     5    13     6     3         1  20.5  -51.25 -297.25         2    14    17
   W84     5    13     7     3         1  20.5  -30.75 -297.25         2    14    22
   W50     5    13     8     3         1  20.5  -30.75 -317.75         2    14    12
   W51     5    13     9     3         1  20.5  -10.25 -317.75         2    14     7
   W17     5    13    10     3         1  20.5  -10.25 -338.25         2    14    36
   W49     5    13    11     3         1  20.5  -51.25 -317.75         2    14     2
   W15     5    13    12     3         1  20.5  -51.25 -338.25         2    14    40
   W16     5    13    13     3         1  20.5  -30.75 -338.25         2    14    45
  G164     5    13    14    39         0  38.2   -52.8  -367.6         2    14    30
  G165     5    13    15    39         0  38.2   -14.6  -367.6         2    14    35
  G135     5    13    16    39         0  38.2   -14.6  -405.8         2    14    20
  G163     5    13    17    39         0  38.2     -91  -367.6         2    14    25
  G133     5    13    18    39         0  38.2     -91  -405.8         2    14    10
  G134     5    13    19    39         0  38.2   -52.8  -405.8         2    14    15
  G104     5    13    20    39         0  38.2   -52.8    -444         2    14    31
  G105     5    13    21    39         0  38.2   -14.6    -444         2    14     5
   G75     5    13    22    39         0  38.2   -14.6  -482.2         2    14    43
  G103     5    13    23    39         0  38.2     -91    -444         2    14    48
   G73     5    13    24    39         0  38.2     -91  -482.2         2    14    33
   G74     5    13    25    39         0  38.2   -52.8  -482.2         2    14    38
   G44     5    13    26    39         0  38.2   -52.8  -520.4         2    14    23
   G45     5    13    27    39         0  38.2   -14.6  -520.4         2    14    28
   G15     5    13    28    39         0  38.2   -14.6  -558.6         2    14    13
   G43     5    13    29    39         0  38.2     -91  -520.4         2    14    18
   G13     5    13    30    39         0  38.2     -91  -558.6         2    14     3
   G14     5    13    31    39         0  38.2   -52.8  -558.6         2    14     8
  W795     5    13    32    27         1  20.5  -92.25  133.25         3     2    36
  W796     5    13    33    27         1  20.5  -71.75  133.25         3     2     2
  W764     5    13    34    27         1  20.5  -30.75  112.75         3     2    40
  W765     5    13    35    27         1  20.5  -10.25  112.75         3     2    45
  W762     5    13    36    27         1  20.5  -71.75  112.75         3     2    30
  W763     5    13    37    27         1  20.5  -51.25  112.75         3     2    35
  W731     5    13    38    21         1  20.5  -10.25   92.25         3     2    20
  W761     5    13    39    27         1  20.5  -92.25  112.75         3     2    25
  W729     5    13    40    21         1  20.5  -51.25   92.25         3     2    10
  W730     5    13    41    21         1  20.5  -30.75   92.25         3     2    15
  W727     5    13    42    21         1  20.5  -92.25   92.25         3     2    31
  W728     5    13    43    21         1  20.5  -71.75   92.25         3     2     5
  W696     5    13    44    21         1  20.5  -30.75   71.75         3     2    43
  W697     5    13    45    21         1  20.5  -10.25   71.75         3     2    48
  W694     5    13    46    21         1  20.5  -71.75   71.75         3     2    33
  W695     5    13    47    21         1  20.5  -51.25   71.75         3     2    38
  W663     5    13    48    21         1  20.5  -10.25   51.25         3     2    23
  W693     5    13    49    21         1  20.5  -92.25   71.75         3     2    28
  W661     5    13    50    21         1  20.5  -51.25   51.25         3     2    13
  W662     5    13    51    21         1  20.5  -30.75   51.25         3     2    18
  W659     5    13    52    21         1  20.5  -92.25   51.25         3     2     3
  W660     5    13    53    21         1  20.5  -71.75   51.25         3     2     8
  W628     5    13    54    21         1  20.5  -30.75   30.75         3     0    21
  W629     5    13    55    21         1  20.5  -10.25   30.75         3     0    26
  W626     5    13    56    21         1  20.5  -71.75   30.75         3     0    11
  W627     5    13    57    21         1  20.5  -51.25   30.75         3     0    16
  W594     5    13    58    21         1  20.5  -30.75   10.25         3     0     1
  W625     5    13    59    21         1  20.5  -92.25   30.75         3     0     6
  W592     5    13    60    21         1  20.5  -71.75   10.25         3     0    44
  W593     5    13    61    21         1  20.5  -51.25   10.25         3     0    46
  W560     5    13    62    15         1  20.5  -30.75  -10.25         3     0    34
  W591     5    13    63    21         1  20.5  -92.25   10.25         3     0    39
  W252     5    11     0     9         1  20.5  -71.75 -194.75         2    14    39
  W220     5    11     1     9         1  20.5  -30.75 -215.25         2    14    24
  W221     5    11     2     9         1  20.5  -10.25 -215.25         2    14    29
  W218     5    11     3     9         1  20.5  -71.75 -215.25         2    14    14
  W219     5    11     4     9         1  20.5  -51.25 -215.25         2    14    19
  W187     5    11     5     3         1  20.5  -10.25 -235.75         2    14     4
  W217     5    11     6     9         1  20.5  -92.25 -215.25         2    14     9
  W323     5    11    10     9         1  20.5  -10.25 -153.75         3     0    23
  W353     5    11    11     9         1  20.5  -92.25 -133.25         3     0    28
  W321     5    11    12     9         1  20.5  -51.25 -153.75         3     0    13
  W322     5    11    13     9         1  20.5  -30.75 -153.75         3     0    18
  W319     5    11    14     9         1  20.5  -92.25 -153.75         3     0     3
  W320     5    11    15     9         1  20.5  -71.75 -153.75         3     0     8
  W288     5    11    16     9         1  20.5  -30.75 -174.25         2    14    21
  W289     5    11    17     9         1  20.5  -10.25 -174.25         2    14    26
  W286     5    11    18     9         1  20.5  -71.75 -174.25         2    14    11
  W287     5    11    19     9         1  20.5  -51.25 -174.25         2    14    16
  W255     5    11    20     9         1  20.5  -10.25 -194.75         2    14     1
  W285     5    11    21     9         1  20.5  -92.25 -174.25         2    14     6
  W253     5    11    22     9         1  20.5  -51.25 -194.75         2    14    44
  W254     5    11    23     9         1  20.5  -30.75 -194.75         2    14    46
  W251     5    11    24     9         1  20.5  -92.25 -194.75         2    14    34
  W831     5    11    32    27         1  20.5  -51.25  153.75         3     2    32
  W799     5    11    33    27         1  20.5  -10.25  133.25         3     2    17
  W829     5    11    34    27         1  20.5  -92.25  153.75         3     2    22
  W797     5    11    35    27         1  20.5  -51.25  133.25         3     2     7
  W798     5    11    36    27         1  20.5  -30.75  133.25         3     2    12
  W935     5    11    40    27         1  20.5  -10.25  215.25         3     2    11
  W968     5    11    41    33         1  20.5  -30.75  235.75         3     2    16
  W933     5    11    42    27         1  20.5  -51.25  215.25         3     2     1
  W934     5    11    43    27         1  20.5  -30.75  215.25         3     2     6
  W931     5    11    44    27         1  20.5  -92.25  215.25         3     2    44
  W932     5    11    45    27         1  20.5  -71.75  215.25         3     2    46
  W900     5    11    46    27         1  20.5  -30.75  194.75         3     2    34
  W901     5    11    47    27         1  20.5  -10.25  194.75         3     2    39
  W898     5    11    48    27         1  20.5  -71.75  194.75         3     2    24
  W899     5    11    49    27         1  20.5  -51.25  194.75         3     2    29
  W867     5    11    50    27         1  20.5  -10.25  174.25         3     2    14
  W897     5    11    51    27         1  20.5  -92.25  194.75         3     2    19
  W865     5    11    52    27         1  20.5  -51.25  174.25         3     2     4
  W866     5    11    53    27         1  20.5  -30.75  174.25         3     2     9
  W863     5    11    54    27         1  20.5  -92.25  174.25         3     2    47
  W864     5    11    55    27         1  20.5  -71.75  174.25         3     2    41
  W832     5    11    56    27         1  20.5  -30.75  153.75         3     2    37
  W833     5    11    57    27         1  20.5  -10.25  153.75         3     2    42
  W830     5    11    58    27         1  20.5  -71.75  153.75         3     2    27
  W558     5     9     0    15         1  20.5  -71.75  -10.25         3     0    24
  W559     5     9     1    15         1  20.5  -51.25  -10.25         3     0    29
  W527     5     9     2    15         1  20.5  -10.25  -30.75         3     0    14
  W557     5     9     3    15         1  20.5  -92.25  -10.25         3     0    19
  W525     5     9     4    15         1  20.5  -51.25  -30.75         3     0     4
  W526     5     9     5    15         1  20.5  -30.75  -30.75         3     0     9
  W523     5     9     6    15         1  20.5  -92.25  -30.75         3     0    47
  W524     5     9     7    15         1  20.5  -71.75  -30.75         3     0    41
  W492     5     9     8    15         1  20.5  -30.75  -51.25         3     0    37
  W493     5     9     9    15         1  20.5  -10.25  -51.25         3     0    42
  W490     5     9    10    15         1  20.5  -71.75  -51.25         3     0    27
  W491     5     9    11    15         1  20.5  -51.25  -51.25         3     0    32
  W459     5     9    12    15         1  20.5  -10.25  -71.75         3     0    17
  W489     5     9    13    15         1  20.5  -92.25  -51.25         3     0    22
  W457     5     9    14    15         1  20.5  -51.25  -71.75         3     0     7
  W458     5     9    15    15         1  20.5  -30.75  -71.75         3     0    12
  W455     5     9    16    15         1  20.5  -92.25  -71.75         3     0    36
  W456     5     9    17    15         1  20.5  -71.75  -71.75         3     0     2
  W424     5     9    18    15         1  20.5  -30.75  -92.25         3     0    40
  W425     5     9    19    15         1  20.5  -10.25  -92.25         3     0    45
  W422     5     9    20    15         1  20.5  -71.75  -92.25         3     0    30
  W423     5     9    21    15         1  20.5  -51.25  -92.25         3     0    35
  W391     5     9    22     9         1  20.5  -10.25 -112.75         3     0    20
  W421     5     9    23    15         1  20.5  -92.25  -92.25         3     0    25
  W389     5     9    24     9         1  20.5  -51.25 -112.75         3     0    10
  W390     5     9    25     9         1  20.5  -30.75 -112.75         3     0    15
  W387     5     9    26     9         1  20.5  -92.25 -112.75         3     0    31
  W388     5     9    27     9         1  20.5  -71.75 -112.75         3     0     5
  W356     5     9    28     9         1  20.5  -30.75 -133.25         3     0    43
  W357     5     9    29     9         1  20.5  -10.25 -133.25         3     0    48
  W354     5     9    30     9         1  20.5  -71.75 -133.25         3     0    33
  W355     5     9    31     9         1  20.5  -51.25 -133.25         3     0    38
  G884     5     9    32    59         0  38.2     -62   558.4         5     8    21
  G885     5     9    33    59         0  38.2   -23.8   558.4         5     8    25
  G855     5     9    34    59         0  38.2   -23.8   520.2         5     8    27
  G883     5     9    35    59         0  38.2  -100.2   558.4         5     8    26
  G853     5     9    36    59         0  38.2  -100.2   520.2         5     8    17
  G854     5     9    37    59         0  38.2     -62   520.2         5     8    16
  G824     5     9    38    59         0  38.2     -62     482         5     8     7
  G825     5     9    39    59         0  38.2   -23.8     482         5     8    22
  G795     5     9    40    59         0  38.2   -23.8   443.8         5     8    11
  G823     5     9    41    59         0  38.2  -100.2     482         5     8    12
  G793     5     9    42    59         0  38.2  -100.2   443.8         5     8     1
  G794     5     9    43    59         0  38.2     -62   443.8         5     8     2
  G764     5     9    44    59         0  38.2     -62   405.6         5     8    30
  G765     5     9    45    59         0  38.2   -23.8   405.6         5     8     6
  G735     5     9    46    59         0  38.2   -23.8   367.4         5     8    20
  G763     5     9    47    59         0  38.2  -100.2   405.6         5     8    29
  G733     5     9    48    59         0  38.2  -100.2   367.4         5     8    10
  G734     5     9    49    59         0  38.2     -62   367.4         5     8    15
 W1138     5     9    50    33         1  20.5  -30.75  338.25         5     8    24
 W1139     5     9    51    33         1  20.5  -10.25  338.25         5     8     5
 W1105     5     9    52    33         1  20.5  -10.25  317.75         5     8    14
 W1137     5     9    53    33         1  20.5  -51.25  338.25         5     8    19
 W1103     5     9    54    33         1  20.5  -51.25  317.75         5     8     4
 W1104     5     9    55    33         1  20.5  -30.75  317.75         5     8     9
 W1070     5     9    56    33         1  20.5  -30.75  297.25         5     8    23
 W1071     5     9    57    33         1  20.5  -10.25  297.25         5     8    28
 W1037     5     9    58    33         1  20.5  -10.25  276.75         5     8    13
 W1069     5     9    59    33         1  20.5  -51.25  297.25         5     8    18
 W1003     5     9    60    33         1  20.5  -10.25  256.25         5     8     3
 W1036     5     9    61    33         1  20.5  -30.75  276.75         5     8     8
  W969     5     9    62    33         1  20.5  -10.25  235.75         3     2    21
 W1002     5     9    63    33         1  20.5  -30.75  256.25         3     2    26
   W81     5     7     0     3         1  20.5  -92.25 -297.25         3     4    41
   W80     5     7     1     2         1  20.5 -112.75 -297.25         3     4    47
   W79     5     7     2     2         1  20.5 -133.25 -297.25         3     4    42
   W78     5     7     3     2         1  20.5 -153.75 -297.25         3     4    37
   W48     5     7     4     3         1  20.5  -71.75 -317.75         3     4    32
   W47     5     7     5     3         1  20.5  -92.25 -317.75         3     4    27
   W46     5     7     6     2         1  20.5 -112.75 -317.75         3     4    22
   W45     5     7     7     2         1  20.5 -133.25 -317.75         3     4    17
   W44     5     7     8     2         1  20.5 -153.75 -317.75         3     4    12
   W14     5     7     9     3         1  20.5  -71.75 -338.25         3     4     7
   W13     5     7    10     3         1  20.5  -92.25 -338.25         3     4     2
   W12     5     7    11     2         1  20.5 -112.75 -338.25         3     4    36
   W11     5     7    12     2         1  20.5 -133.25 -338.25         3     4    45
   W10     5     7    13     2         1  20.5 -153.75 -338.25         3     4    40
  G162     5     7    14    38         0  38.2  -129.2  -367.6         3     4    35
  G161     5     7    15    38         0  38.2  -167.4  -367.6         3     4    30
  G160     5     7    16    38         0  38.2  -205.6  -367.6         3     4    25
  G132     5     7    17    38         0  38.2  -129.2  -405.8         3     4    20
  G131     5     7    18    38         0  38.2  -167.4  -405.8         3     4    15
  G130     5     7    19    38         0  38.2  -205.6  -405.8         3     4    10
  G102     5     7    20    38         0  38.2  -129.2    -444         3     4     5
  G101     5     7    21    38         0  38.2  -167.4    -444         3     4    31
  G100     5     7    22    38         0  38.2  -205.6    -444         3     4    38
   G72     5     7    23    38         0  38.2  -129.2  -482.2         3     4    43
   G71     5     7    24    38         0  38.2  -167.4  -482.2         3     4    48
   G70     5     7    25    38         0  38.2  -205.6  -482.2         3     4    33
   G42     5     7    26    38         0  38.2  -129.2  -520.4         3     4    28
   G41     5     7    27    38         0  38.2  -167.4  -520.4         3     4    23
   G40     5     7    28    38         0  38.2  -205.6  -520.4         3     4    18
   G12     5     7    29    38         0  38.2  -129.2  -558.6         3     4    13
   G11     5     7    30    38         0  38.2  -167.4  -558.6         3     4     8
   G10     5     7    31    38         0  38.2  -205.6  -558.6         3     4     3
  W691     5     7    32    20         1  20.5 -133.25   71.75         3     6    21
  W657     5     7    33    20         1  20.5 -133.25   51.25         3     6     6
  W658     5     7    34    20         1  20.5 -112.75   51.25         3     6    11
  W624     5     7    35    20         1  20.5 -112.75   30.75         3     6    46
  W656     5     7    36    20         1  20.5 -153.75   51.25         3     6     1
  W622     5     7    37    20         1  20.5 -153.75   30.75         3     6    39
  W623     5     7    38    20         1  20.5 -133.25   30.75         3     6    44
  W862     5     7    41    26         1  20.5 -112.75  174.25         3     8    20
  W828     5     7    42    26         1  20.5 -112.75  153.75         3     8     5
  W860     5     7    43    26         1  20.5 -153.75  174.25         3     8    10
  W826     5     7    44    26         1  20.5 -153.75  153.75         3     8    48
  W827     5     7    45    26         1  20.5 -133.25  153.75         3     8    31
  W793     5     7    46    26         1  20.5 -133.25  133.25         3     8    38
  W794     5     7    47    26         1  20.5 -112.75  133.25         3     8    43
  W760     5     7    48    26         1  20.5 -112.75  112.75         3     8    28
  W792     5     7    49    26         1  20.5 -153.75  133.25         3     8    33
  W758     5     7    50    26         1  20.5 -153.75  112.75         3     8    18
  W759     5     7    51    26         1  20.5 -133.25  112.75         3     8    23
  W725     5     7    52    20         1  20.5 -133.25   92.25         3     8     8
  W726     5     7    53    20         1  20.5 -112.75   92.25         3     8    13
  W692     5     7    54    20         1  20.5 -112.75   71.75         3     6    26
  W724     5     7    55    20         1  20.5 -153.75   92.25         3     8     3
  W690     5     7    56    20         1  20.5 -153.75   71.75         3     6    16
  W117     5     5     0     3         1  20.5  -51.25 -276.75         3     4    34
  W116     5     5     1     3         1  20.5  -71.75 -276.75         3     4    29
  W115     5     5     2     3         1  20.5  -92.25 -276.75         3     4    24
  W114     5     5     3     2         1  20.5 -112.75 -276.75         3     4    19
  W113     5     5     4     2         1  20.5 -133.25 -276.75         3     4    14
  W112     5     5     5     2         1  20.5 -153.75 -276.75         3     4     9
   W82     5     5     6     3         1  20.5  -71.75 -297.25         3     4     4
  W248     5     5     9     8         1  20.5 -153.75 -194.75         3     6    33
  W216     5     5    10     8         1  20.5 -112.75 -215.25         3     6    28
  W215     5     5    11     8         1  20.5 -133.25 -215.25         3     6    23
  W214     5     5    12     8         1  20.5 -153.75 -215.25         3     6    18
  W185     5     5    13     3         1  20.5  -51.25 -235.75         3     6    13
  W184     5     5    14     3         1  20.5  -71.75 -235.75         3     6     8
  W183     5     5    15     3         1  20.5  -92.25 -235.75         3     6     3
  W182     5     5    16     2         1  20.5 -112.75 -235.75         3     4    26
  W181     5     5    17     2         1  20.5 -133.25 -235.75         3     4    21
  W180     5     5    18     2         1  20.5 -153.75 -235.75         3     4    16
  W151     5     5    19     3         1  20.5  -51.25 -256.25         3     4    11
  W150     5     5    20     3         1  20.5  -71.75 -256.25         3     4     6
  W149     5     5    21     3         1  20.5  -92.25 -256.25         3     4     1
  W148     5     5    22     2         1  20.5 -112.75 -256.25         3     4    46
  W147     5     5    23     2         1  20.5 -133.25 -256.25         3     4    44
  W146     5     5    24     2         1  20.5 -153.75 -256.25         3     4    39
 W1068     5     5    32    33         1  20.5  -71.75  297.25         3     8     6
 W1100     5     5    33    32         1  20.5 -112.75  317.75         3     8    21
 W1066     5     5    34    32         1  20.5 -112.75  297.25         3     8    46
 W1098     5     5    35    32         1  20.5 -153.75  317.75         3     8    11
 W1064     5     5    36    32         1  20.5 -153.75  297.25         3     8    39
 W1067     5     5    37    33         1  20.5  -92.25  297.25         3     8     1
 W1034     5     5    38    33         1  20.5  -71.75  276.75         3     8    29
 W1065     5     5    39    32         1  20.5 -133.25  297.25         3     8    44
 W1032     5     5    40    32         1  20.5 -112.75  276.75         3     8    19
 W1035     5     5    41    33         1  20.5  -51.25  276.75         3     8    34
 W1030     5     5    42    32         1  20.5 -153.75  276.75         3     8     4
 W1033     5     5    43    33         1  20.5  -92.25  276.75         3     8    24
 W1000     5     5    44    33         1  20.5  -71.75  256.25         3     8    41
 W1031     5     5    45    32         1  20.5 -133.25  276.75         3     8    14
  W998     5     5    46    32         1  20.5 -112.75  256.25         3     8    42
 W1001     5     5    47    33         1  20.5  -51.25  256.25         3     8     9
  W996     5     5    48    32         1  20.5 -153.75  256.25         3     8    32
  W999     5     5    49    33         1  20.5  -92.25  256.25         3     8    47
  W966     5     5    50    33         1  20.5  -71.75  235.75         3     8    22
  W997     5     5    51    32         1  20.5 -133.25  256.25         3     8    37
  W964     5     5    52    32         1  20.5 -112.75  235.75         3     8    12
  W967     5     5    53    33         1  20.5  -51.25  235.75         3     8    27
  W962     5     5    54    32         1  20.5 -153.75  235.75         3     8     2
  W965     5     5    55    33         1  20.5  -92.25  235.75         3     8    17
  W929     5     5    56    26         1  20.5 -133.25  215.25         3     8    45
  W963     5     5    57    32         1  20.5 -133.25  235.75         3     8     7
  W896     5     5    58    26         1  20.5 -112.75  194.75         3     8    35
  W930     5     5    59    26         1  20.5 -112.75  215.25         3     8    36
  W894     5     5    60    26         1  20.5 -153.75  194.75         3     8    25
  W928     5     5    61    26         1  20.5 -153.75  215.25         3     8    40
  W861     5     5    62    26         1  20.5 -133.25  174.25         3     8    15
  W895     5     5    63    26         1  20.5 -133.25  194.75         3     8    30
  W589     4    22     0    20         1  20.5 -133.25   10.25         3     6    29
  W590     4    22     1    20         1  20.5 -112.75   10.25         3     6    34
  W556     4    22     2    14         1  20.5 -112.75  -10.25         3     6    19
  W588     4    22     3    20         1  20.5 -153.75   10.25         3     6    24
  W554     4    22     4    14         1  20.5 -153.75  -10.25         3     6     9
  W555     4    22     5    14         1  20.5 -133.25  -10.25         3     6    14
  W521     4    22     6    14         1  20.5 -133.25  -30.75         3     6    41
  W522     4    22     7    14         1  20.5 -112.75  -30.75         3     6     4
  W488     4    22     8    14         1  20.5 -112.75  -51.25         3     6    42
  W520     4    22     9    14         1  20.5 -153.75  -30.75         3     6    47
  W486     4    22    10    14         1  20.5 -153.75  -51.25         3     6    32
  W487     4    22    11    14         1  20.5 -133.25  -51.25         3     6    37
  W453     4    22    12    14         1  20.5 -133.25  -71.75         3     6    22
  W454     4    22    13    14         1  20.5 -112.75  -71.75         3     6    27
  W420     4    22    14    14         1  20.5 -112.75  -92.25         3     6    12
  W452     4    22    15    14         1  20.5 -153.75  -71.75         3     6    17
  W418     4    22    16    14         1  20.5 -153.75  -92.25         3     6     2
  W419     4    22    17    14         1  20.5 -133.25  -92.25         3     6     7
  W385     4    22    18     8         1  20.5 -133.25 -112.75         3     6    45
  W386     4    22    19     8         1  20.5 -112.75 -112.75         3     6    36
  W352     4    22    20     8         1  20.5 -112.75 -133.25         3     6    35
  W384     4    22    21     8         1  20.5 -153.75 -112.75         3     6    40
  W350     4    22    22     8         1  20.5 -153.75 -133.25         3     6    25
  W351     4    22    23     8         1  20.5 -133.25 -133.25         3     6    30
  W317     4    22    24     8         1  20.5 -133.25 -153.75         3     6    15
  W318     4    22    25     8         1  20.5 -112.75 -153.75         3     6    20
  W284     4    22    26     8         1  20.5 -112.75 -174.25         3     6     5
  W316     4    22    27     8         1  20.5 -153.75 -153.75         3     6    10
  W282     4    22    28     8         1  20.5 -153.75 -174.25         3     6    48
  W283     4    22    29     8         1  20.5 -133.25 -174.25         3     6    31
  W249     4    22    30     8         1  20.5 -133.25 -194.75         3     6    38
  W250     4    22    31     8         1  20.5 -112.75 -194.75         3     6    43
 W1135     4    22    32    33         1  20.5  -92.25  338.25         5     6    47
 W1101     4    22    33    33         1  20.5  -92.25  317.75         3     8    26
 W1133     4    22    34    32         1  20.5 -133.25  338.25         5     6    37
 W1099     4    22    35    32         1  20.5 -133.25  317.75         3     8    16
 W1102     4    22    36    33         1  20.5  -71.75  317.75         5     6    27
  G880     4    22    38    58         0  38.2  -214.8   558.4         5     6    26
  G882     4    22    39    58         0  38.2  -138.4   558.4         5     6    36
  G851     4    22    40    58         0  38.2  -176.6   520.2         5     6    40
  G881     4    22    41    58         0  38.2  -176.6   558.4         5     6    31
  G822     4    22    42    58         0  38.2  -138.4     482         5     6    30
  G852     4    22    43    58         0  38.2  -138.4   520.2         5     6    45
  G820     4    22    44    58         0  38.2  -214.8     482         5     6    48
  G850     4    22    45    58         0  38.2  -214.8   520.2         5     6    35
  G791     4    22    46    58         0  38.2  -176.6   443.8         5     6    39
  G821     4    22    47    58         0  38.2  -176.6     482         5     6    25
  G762     4    22    48    58         0  38.2  -138.4   405.6         5     6    29
  G792     4    22    49    58         0  38.2  -138.4   443.8         5     6    44
  G760     4    22    50    58         0  38.2  -214.8   405.6         5     6    38
  G790     4    22    51    58         0  38.2  -214.8   443.8         5     6    34
  G731     4    22    52    58         0  38.2  -176.6   367.4         5     6    28
  G761     4    22    53    58         0  38.2  -176.6   405.6         5     6    43
 W1136     4    22    54    33         1  20.5  -71.75  338.25         5     6    41
  G732     4    22    55    58         0  38.2  -138.4   367.4         5     6    33
 W1134     4    22    56    32         1  20.5 -112.75  338.25         5     6    42
  G730     4    22    57    58         0  38.2  -214.8   367.4         5     6    46
 W1132     4    22    58    32         1  20.5 -153.75  338.25         5     6    32
  W175     4    20     0     1         1  20.5 -256.25 -235.75         3    10    41
  W174     4    20     1     1         1  20.5 -276.75 -235.75         3    10    47
  W145     4    20     2     2         1  20.5 -174.25 -256.25         3    10    42
  W144     4    20     3     2         1  20.5 -194.75 -256.25         3    10    37
  W143     4    20     4     2         1  20.5 -215.25 -256.25         3    10    32
  W142     4    20     5     1         1  20.5 -235.75 -256.25         3    10    27
  W141     4    20     6     1         1  20.5 -256.25 -256.25         3    10    22
  W140     4    20     7     1         1  20.5 -276.75 -256.25         3    10    17
  W111     4    20     8     2         1  20.5 -174.25 -276.75         3    10    12
  W110     4    20     9     2         1  20.5 -194.75 -276.75         3    10     7
  W109     4    20    10     2         1  20.5 -215.25 -276.75         3    10     2
  W108     4    20    11     1         1  20.5 -235.75 -276.75         3    10    36
  W107     4    20    12     1         1  20.5 -256.25 -276.75         3    10    45
  W106     4    20    13     1         1  20.5 -276.75 -276.75         3    10    40
   W77     4    20    14     2         1  20.5 -174.25 -297.25         3    10    35
   W76     4    20    15     2         1  20.5 -194.75 -297.25         3    10    30
   W75     4    20    16     2         1  20.5 -215.25 -297.25         3    10    25
   W74     4    20    17     1         1  20.5 -235.75 -297.25         3    10    20
   W73     4    20    18     1         1  20.5 -256.25 -297.25         3    10    15
   W72     4    20    19     1         1  20.5 -276.75 -297.25         3    10    10
   W43     4    20    20     2         1  20.5 -174.25 -317.75         3    10     5
   W42     4    20    21     2         1  20.5 -194.75 -317.75         3    10    31
   W41     4    20    22     2         1  20.5 -215.25 -317.75         3    10    48
   W40     4    20    23     1         1  20.5 -235.75 -317.75         3    10    43
   W39     4    20    24     1         1  20.5 -256.25 -317.75         3    10    38
   W38     4    20    25     1         1  20.5 -276.75 -317.75         3    10    33
    W9     4    20    26     2         1  20.5 -174.25 -338.25         3    10    28
    W8     4    20    27     2         1  20.5 -194.75 -338.25         3    10    23
    W7     4    20    28     2         1  20.5 -215.25 -338.25         3    10    18
    W6     4    20    29     1         1  20.5 -235.75 -338.25         3    10    13
    W5     4    20    30     1         1  20.5 -256.25 -338.25         3    10     8
    W4     4    20    31     1         1  20.5 -276.75 -338.25         3    10     3
  W620     4    20    32    20         1  20.5 -194.75   30.75         3    12    21
  W617     4    20    33    19         1  20.5 -256.25   30.75         3    12     6
  W618     4    20    34    19         1  20.5 -235.75   30.75         3    12    11
  W587     4    20    35    20         1  20.5 -174.25   10.25         3    12    46
  W616     4    20    36    19         1  20.5 -276.75   30.75         3    12     1
  W585     4    20    37    20         1  20.5 -215.25   10.25         3    12    39
  W586     4    20    38    20         1  20.5 -194.75   10.25         3    12    44
  W720     4    20    41    19         1  20.5 -235.75   92.25         3    14    20
  W689     4    20    42    20         1  20.5 -174.25   71.75         3    14     5
  W718     4    20    43    19         1  20.5 -276.75   92.25         3    14    10
  W687     4    20    44    20         1  20.5 -215.25   71.75         3    14    48
  W688     4    20    45    20         1  20.5 -194.75   71.75         3    14    31
  W685     4    20    46    19         1  20.5 -256.25   71.75         3    14    38
  W686     4    20    47    19         1  20.5 -235.75   71.75         3    14    43
  W655     4    20    48    20         1  20.5 -174.25   51.25         3    14    28
  W684     4    20    49    19         1  20.5 -276.75   71.75         3    14    33
  W653     4    20    50    20         1  20.5 -215.25   51.25         3    14    18
  W654     4    20    51    20         1  20.5 -194.75   51.25         3    14    23
  W651     4    20    52    19         1  20.5 -256.25   51.25         3    14     8
  W652     4    20    53    19         1  20.5 -235.75   51.25         3    14    13
  W621     4    20    54    20         1  20.5 -174.25   30.75         3    12    26
  W650     4    20    55    19         1  20.5 -276.75   51.25         3    14     3
  W619     4    20    56    20         1  20.5 -215.25   30.75         3    12    16
